grid_1,grid_2,distance_degree,neighbor,correlation,distance_group
G025_R381_C1132,G025_R387_C1141,2.704163456597992,FALSE,0.5872219678174604,"(1.51,Inf]"
G025_R381_C1133,G025_R387_C1141,2.5,FALSE,0.6027371587189121,"(1.51,Inf]"
G025_R381_C1134,G025_R387_C1141,2.3048861143232218,FALSE,0.5988461320309216,"(1.51,Inf]"
G025_R381_C1135,G025_R387_C1141,2.1213203435596424,FALSE,0.5794716670996931,"(1.51,Inf]"
G025_R381_C1143,G025_R387_C1141,1.5811388300841898,FALSE,0.012500926657116945,"(1.51,Inf]"
G025_R381_C1144,G025_R387_C1141,1.6770509831248424,FALSE,0.24005830226133465,"(1.51,Inf]"
G025_R381_C1145,G025_R387_C1141,1.8027756377319946,FALSE,0.08027779833234118,"(1.51,Inf]"
G025_R381_C1146,G025_R387_C1141,1.9525624189766635,FALSE,0.04133663761216561,"(1.51,Inf]"
G025_R381_C1147,G025_R387_C1141,2.1213203435596424,FALSE,-0.042596839063616346,"(1.51,Inf]"
G025_R382_C1132,G025_R387_C1141,2.57390753524675,FALSE,0.5874480049766976,"(1.51,Inf]"
G025_R382_C1133,G025_R387_C1141,2.358495283014151,FALSE,0.6068341035250949,"(1.51,Inf]"
G025_R382_C1134,G025_R387_C1141,2.1505813167606567,FALSE,0.6402534193423368,"(1.51,Inf]"
G025_R382_C1135,G025_R387_C1141,1.9525624189766635,FALSE,0.6451913837315635,"(1.51,Inf]"
G025_R382_C1136,G025_R387_C1141,1.7677669529663689,FALSE,0.6370817192240789,"(1.51,Inf]"
G025_R382_C1138,G025_R387_C1141,1.4577379737113252,FALSE,0.0801984106591678,"(1.01,1.51]"
G025_R382_C1141,G025_R387_C1141,1.25,FALSE,0.26642808581887645,"(1.01,1.51]"
G025_R382_C1143,G025_R387_C1141,1.346291201783626,FALSE,0.05142474734238377,"(1.01,1.51]"
G025_R382_C1144,G025_R387_C1141,1.4577379737113252,FALSE,0.0740823870776401,"(1.01,1.51]"
G025_R382_C1145,G025_R387_C1141,1.6007810593582121,FALSE,-0.018767930659232775,"(1.51,Inf]"
G025_R382_C1146,G025_R387_C1141,1.7677669529663689,FALSE,-0.08445202883251887,"(1.51,Inf]"
G025_R382_C1147,G025_R387_C1141,1.9525624189766635,FALSE,-0.08138305951389324,"(1.51,Inf]"
G025_R383_C1132,G025_R387_C1141,2.462214450449026,FALSE,0.6187880885450137,"(1.51,Inf]"
G025_R383_C1133,G025_R387_C1141,2.23606797749979,FALSE,0.6354212478456591,"(1.51,Inf]"
G025_R383_C1134,G025_R387_C1141,2.0155644370746373,FALSE,0.6496775768512322,"(1.51,Inf]"
G025_R383_C1135,G025_R387_C1141,1.8027756377319946,FALSE,0.6658464586190027,"(1.51,Inf]"
G025_R383_C1136,G025_R387_C1141,1.6007810593582121,FALSE,0.6684225013484014,"(1.51,Inf]"
G025_R383_C1137,G025_R387_C1141,1.4142135623730951,FALSE,0.6262673168954885,"(1.01,1.51]"
G025_R383_C1139,G025_R387_C1141,1.118033988749895,FALSE,0.557340923697823,"(1.01,1.51]"
G025_R383_C1140,G025_R387_C1141,1.0307764064044151,FALSE,0.5467770271779026,"(1.01,1.51]"
G025_R383_C1141,G025_R387_C1141,1,FALSE,0.48534147106573594,"(0.76,1.01]"
G025_R383_C1142,G025_R387_C1141,1.0307764064044151,FALSE,0.3327963440791694,"(1.01,1.51]"
G025_R383_C1143,G025_R387_C1141,1.118033988749895,FALSE,0.1383165884347546,"(1.01,1.51]"
G025_R383_C1144,G025_R387_C1141,1.25,FALSE,-5.402662122321773e-4,"(1.01,1.51]"
G025_R383_C1145,G025_R387_C1141,1.4142135623730951,FALSE,-0.06532325240248557,"(1.01,1.51]"
G025_R383_C1146,G025_R387_C1141,1.6007810593582121,FALSE,-0.16519854078935814,"(1.51,Inf]"
G025_R383_C1147,G025_R387_C1141,1.8027756377319946,FALSE,-0.22404598437161252,"(1.51,Inf]"
G025_R384_C1132,G025_R387_C1141,2.3717082451262845,FALSE,0.5983568084300479,"(1.51,Inf]"
G025_R384_C1133,G025_R387_C1141,2.1360009363293826,FALSE,0.626262822756297,"(1.51,Inf]"
G025_R384_C1134,G025_R387_C1141,1.9039432764659772,FALSE,0.6225349863091004,"(1.51,Inf]"
G025_R384_C1135,G025_R387_C1141,1.6770509831248424,FALSE,0.6257428816359052,"(1.51,Inf]"
G025_R384_C1136,G025_R387_C1141,1.4577379737113252,FALSE,0.64523170894472,"(1.01,1.51]"
G025_R384_C1137,G025_R387_C1141,1.25,FALSE,0.6298330590607044,"(1.01,1.51]"
G025_R384_C1138,G025_R387_C1141,1.0606601717798212,FALSE,0.6073178825755634,"(1.01,1.51]"
G025_R384_C1139,G025_R387_C1141,0.9013878188659973,FALSE,0.5996281711131978,"(0.76,1.01]"
G025_R384_C1140,G025_R387_C1141,0.7905694150420949,FALSE,0.538242112669193,"(0.76,1.01]"
G025_R384_C1141,G025_R387_C1141,0.75,FALSE,0.4380590477184763,"(0.51,0.76]"
G025_R384_C1142,G025_R387_C1141,0.7905694150420949,FALSE,0.2942826384481497,"(0.76,1.01]"
G025_R385_C1132,G025_R387_C1141,2.3048861143232218,FALSE,0.6082317577693306,"(1.51,Inf]"
G025_R385_C1133,G025_R387_C1141,2.0615528128088303,FALSE,0.6128774323853415,"(1.51,Inf]"
G025_R385_C1134,G025_R387_C1141,1.8200274723201295,FALSE,0.6342504421582159,"(1.51,Inf]"
G025_R385_C1135,G025_R387_C1141,1.5811388300841898,FALSE,0.6700113554299306,"(1.51,Inf]"
G025_R385_C1136,G025_R387_C1141,1.346291201783626,FALSE,0.6457113605842979,"(1.01,1.51]"
G025_R385_C1137,G025_R387_C1141,1.118033988749895,FALSE,0.6217980024510351,"(1.01,1.51]"
G025_R385_C1138,G025_R387_C1141,0.9013878188659973,FALSE,0.6236456964919775,"(0.76,1.01]"
G025_R385_C1139,G025_R387_C1141,0.7071067811865476,FALSE,0.5758301066190593,"(0.51,0.76]"
G025_R385_C1140,G025_R387_C1141,0.5590169943749475,FALSE,0.4885813459016573,"(0.51,0.76]"
G025_R385_C1141,G025_R387_C1141,0.5,FALSE,0.3977315234970908,"(0.26,0.51]"
G025_R385_C1142,G025_R387_C1141,0.5590169943749475,FALSE,0.4781498684859621,"(0.51,0.76]"
G025_R386_C1132,G025_R387_C1141,2.2638462845343543,FALSE,0.6003367619872084,"(1.51,Inf]"
G025_R386_C1133,G025_R387_C1141,2.0155644370746373,FALSE,0.6222402106963284,"(1.51,Inf]"
G025_R386_C1134,G025_R387_C1141,1.7677669529663689,FALSE,0.6284630752927847,"(1.51,Inf]"
G025_R386_C1135,G025_R387_C1141,1.5206906325745548,FALSE,0.6527439437281309,"(1.51,Inf]"
G025_R386_C1136,G025_R387_C1141,1.2747548783981961,FALSE,0.6437070068514041,"(1.01,1.51]"
G025_R386_C1137,G025_R387_C1141,1.0307764064044151,FALSE,0.6096576719933833,"(1.01,1.51]"
G025_R386_C1138,G025_R387_C1141,0.7905694150420949,FALSE,0.5879949826276984,"(0.76,1.01]"
G025_R386_C1139,G025_R387_C1141,0.5590169943749475,FALSE,0.5161410481212901,"(0.51,0.76]"
G025_R386_C1141,G025_R387_C1141,0.25,TRUE,0.5824232701714291,"[0,0.26]"
G025_R387_C1132,G025_R387_C1141,2.25,FALSE,0.6075970519412599,"(1.51,Inf]"
G025_R387_C1133,G025_R387_C1141,2,FALSE,0.6219927873794524,"(1.51,Inf]"
G025_R387_C1134,G025_R387_C1141,1.75,FALSE,0.6479734875487339,"(1.51,Inf]"
G025_R387_C1135,G025_R387_C1141,1.5,FALSE,0.6317224527281585,"(1.01,1.51]"
G025_R387_C1136,G025_R387_C1141,1.25,FALSE,0.6151756393095179,"(1.01,1.51]"
G025_R387_C1137,G025_R387_C1141,1,FALSE,0.5798993500514997,"(0.76,1.01]"
G025_R387_C1138,G025_R387_C1141,0.75,FALSE,0.5986171444273314,"(0.51,0.76]"
G025_R387_C1139,G025_R387_C1141,0.5,FALSE,0.587287678644237,"(0.26,0.51]"
G025_R387_C1140,G025_R387_C1141,0.25,TRUE,0.6702774101547804,"[0,0.26]"
G025_R380_C1132,G025_R387_C1142,3.0516389039334255,FALSE,0.48002165141111086,"(1.51,Inf]"
G025_R380_C1133,G025_R387_C1142,2.850438562747845,FALSE,0.5123844158507426,"(1.51,Inf]"
G025_R380_C1134,G025_R387_C1142,2.6575364531836625,FALSE,0.4528603798233346,"(1.51,Inf]"
G025_R380_C1135,G025_R387_C1142,2.4748737341529163,FALSE,0.37912011337355267,"(1.51,Inf]"
G025_R380_C1143,G025_R387_C1142,1.7677669529663689,FALSE,0.05616908893860928,"(1.51,Inf]"
G025_R380_C1144,G025_R387_C1142,1.8200274723201295,FALSE,0.10581229231112171,"(1.51,Inf]"
G025_R380_C1145,G025_R387_C1142,1.9039432764659772,FALSE,0.07392311899495622,"(1.51,Inf]"
G025_R380_C1146,G025_R387_C1142,2.0155644370746373,FALSE,-0.017655842231873695,"(1.51,Inf]"
G025_R380_C1147,G025_R387_C1142,2.1505813167606567,FALSE,-0.07014940629542663,"(1.51,Inf]"
G025_R381_C1132,G025_R387_C1142,2.9154759474226504,FALSE,0.48700245606127013,"(1.51,Inf]"
G025_R381_C1133,G025_R387_C1142,2.704163456597992,FALSE,0.5015036656640042,"(1.51,Inf]"
G025_R381_C1134,G025_R387_C1142,2.5,FALSE,0.5029086188851659,"(1.51,Inf]"
G025_R381_C1135,G025_R387_C1142,2.3048861143232218,FALSE,0.46821134392753505,"(1.51,Inf]"
G025_R381_C1143,G025_R387_C1142,1.5206906325745548,FALSE,-0.07065248545352626,"(1.51,Inf]"
G025_R381_C1144,G025_R387_C1142,1.5811388300841898,FALSE,0.14790747928633022,"(1.51,Inf]"
G025_R381_C1145,G025_R387_C1142,1.6770509831248424,FALSE,0.021652005478311087,"(1.51,Inf]"
G025_R381_C1146,G025_R387_C1142,1.8027756377319946,FALSE,0.08093807158708254,"(1.51,Inf]"
G025_R381_C1147,G025_R387_C1142,1.9525624189766635,FALSE,-0.06859530318964398,"(1.51,Inf]"
G025_R382_C1132,G025_R387_C1142,2.7950849718747373,FALSE,0.4806410209185181,"(1.51,Inf]"
G025_R382_C1133,G025_R387_C1142,2.57390753524675,FALSE,0.49290504236395255,"(1.51,Inf]"
G025_R382_C1134,G025_R387_C1142,2.358495283014151,FALSE,0.5101586805004626,"(1.51,Inf]"
G025_R382_C1135,G025_R387_C1142,2.1505813167606567,FALSE,0.5120517493548639,"(1.51,Inf]"
G025_R382_C1136,G025_R387_C1142,1.9525624189766635,FALSE,0.5133536478820718,"(1.51,Inf]"
G025_R382_C1138,G025_R387_C1142,1.6007810593582121,FALSE,0.056872109031692035,"(1.51,Inf]"
G025_R382_C1141,G025_R387_C1142,1.2747548783981961,FALSE,0.21067567540628518,"(1.01,1.51]"
G025_R382_C1143,G025_R387_C1142,1.2747548783981961,FALSE,0.043706349234901375,"(1.01,1.51]"
G025_R382_C1144,G025_R387_C1142,1.346291201783626,FALSE,0.0424314618072456,"(1.01,1.51]"
G025_R382_C1145,G025_R387_C1142,1.4577379737113252,FALSE,-0.011900169419304427,"(1.01,1.51]"
G025_R382_C1146,G025_R387_C1142,1.6007810593582121,FALSE,-0.015404907652442472,"(1.51,Inf]"
G025_R382_C1147,G025_R387_C1142,1.7677669529663689,FALSE,-0.03511377824233976,"(1.51,Inf]"
G025_R383_C1132,G025_R387_C1142,2.692582403567252,FALSE,0.4741325301874611,"(1.51,Inf]"
G025_R383_C1133,G025_R387_C1142,2.462214450449026,FALSE,0.4815172642328885,"(1.51,Inf]"
G025_R383_C1134,G025_R387_C1142,2.23606797749979,FALSE,0.5005259634741265,"(1.51,Inf]"
G025_R383_C1135,G025_R387_C1142,2.0155644370746373,FALSE,0.5043815132982786,"(1.51,Inf]"
G025_R383_C1136,G025_R387_C1142,1.8027756377319946,FALSE,0.5289311851253036,"(1.51,Inf]"
G025_R383_C1137,G025_R387_C1142,1.6007810593582121,FALSE,0.514318084244796,"(1.51,Inf]"
G025_R383_C1139,G025_R387_C1142,1.25,FALSE,0.5103247132465007,"(1.01,1.51]"
G025_R383_C1140,G025_R387_C1142,1.118033988749895,FALSE,0.43598444612762155,"(1.01,1.51]"
G025_R383_C1141,G025_R387_C1142,1.0307764064044151,FALSE,0.30280711882426103,"(1.01,1.51]"
G025_R383_C1142,G025_R387_C1142,1,FALSE,0.20117109267202846,"(0.76,1.01]"
G025_R383_C1143,G025_R387_C1142,1.0307764064044151,FALSE,0.11306930495778614,"(1.01,1.51]"
G025_R383_C1144,G025_R387_C1142,1.118033988749895,FALSE,0.01133745944989359,"(1.01,1.51]"
G025_R383_C1145,G025_R387_C1142,1.25,FALSE,-0.11943220959570115,"(1.01,1.51]"
G025_R383_C1146,G025_R387_C1142,1.4142135623730951,FALSE,-0.10913865825271203,"(1.01,1.51]"
G025_R383_C1147,G025_R387_C1142,1.6007810593582121,FALSE,-0.15599574300466015,"(1.51,Inf]"
G025_R384_C1132,G025_R387_C1142,2.6100766272276377,FALSE,0.472001009272728,"(1.51,Inf]"
G025_R384_C1133,G025_R387_C1142,2.3717082451262845,FALSE,0.4729276119548209,"(1.51,Inf]"
G025_R384_C1134,G025_R387_C1142,2.1360009363293826,FALSE,0.48087296421038,"(1.51,Inf]"
G025_R384_C1135,G025_R387_C1142,1.9039432764659772,FALSE,0.48958698796515043,"(1.51,Inf]"
G025_R384_C1136,G025_R387_C1142,1.6770509831248424,FALSE,0.4898239859302042,"(1.51,Inf]"
G025_R384_C1137,G025_R387_C1142,1.4577379737113252,FALSE,0.49228937818753443,"(1.01,1.51]"
G025_R384_C1138,G025_R387_C1142,1.25,FALSE,0.4800061124243708,"(1.01,1.51]"
G025_R384_C1139,G025_R387_C1142,1.0606601717798212,FALSE,0.46813158429899904,"(1.01,1.51]"
G025_R384_C1140,G025_R387_C1142,0.9013878188659973,FALSE,0.37968275325694634,"(0.76,1.01]"
G025_R384_C1141,G025_R387_C1142,0.7905694150420949,FALSE,0.22513895545954546,"(0.76,1.01]"
G025_R384_C1142,G025_R387_C1142,0.75,FALSE,0.15804007522534305,"(0.51,0.76]"
G025_R385_C1132,G025_R387_C1142,2.5495097567963922,FALSE,0.4412082078849755,"(1.51,Inf]"
G025_R385_C1133,G025_R387_C1142,2.3048861143232218,FALSE,0.45760287334589095,"(1.51,Inf]"
G025_R385_C1134,G025_R387_C1142,2.0615528128088303,FALSE,0.4889480472696419,"(1.51,Inf]"
G025_R385_C1135,G025_R387_C1142,1.8200274723201295,FALSE,0.5167346519928839,"(1.51,Inf]"
G025_R385_C1136,G025_R387_C1142,1.5811388300841898,FALSE,0.5053807544708111,"(1.51,Inf]"
G025_R385_C1137,G025_R387_C1142,1.346291201783626,FALSE,0.4745256225924351,"(1.01,1.51]"
G025_R385_C1138,G025_R387_C1142,1.118033988749895,FALSE,0.4700789878578022,"(1.01,1.51]"
G025_R385_C1139,G025_R387_C1142,0.9013878188659973,FALSE,0.4143347210040903,"(0.76,1.01]"
G025_R385_C1140,G025_R387_C1142,0.7071067811865476,FALSE,0.2839031028411524,"(0.51,0.76]"
G025_R385_C1141,G025_R387_C1142,0.5590169943749475,FALSE,0.2177539602340871,"(0.51,0.76]"
G025_R385_C1142,G025_R387_C1142,0.5,FALSE,0.37813601402130675,"(0.26,0.51]"
G025_R386_C1132,G025_R387_C1142,2.5124689052802225,FALSE,0.44620474995227905,"(1.51,Inf]"
G025_R386_C1133,G025_R387_C1142,2.2638462845343543,FALSE,0.4602172144469804,"(1.51,Inf]"
G025_R386_C1134,G025_R387_C1142,2.0155644370746373,FALSE,0.48119701706565327,"(1.51,Inf]"
G025_R386_C1135,G025_R387_C1142,1.7677669529663689,FALSE,0.5170614112987463,"(1.51,Inf]"
G025_R386_C1136,G025_R387_C1142,1.5206906325745548,FALSE,0.48541863255915824,"(1.51,Inf]"
G025_R386_C1137,G025_R387_C1142,1.2747548783981961,FALSE,0.43727563884382686,"(1.01,1.51]"
G025_R386_C1138,G025_R387_C1142,1.0307764064044151,FALSE,0.4290239938665832,"(1.01,1.51]"
G025_R386_C1139,G025_R387_C1142,0.7905694150420949,FALSE,0.33373298648311595,"(0.76,1.01]"
G025_R386_C1141,G025_R387_C1142,0.3535533905932738,FALSE,0.44064355844208425,"(0.26,0.51]"
G025_R387_C1132,G025_R387_C1142,2.5,FALSE,0.46304812859424255,"(1.51,Inf]"
G025_R387_C1133,G025_R387_C1142,2.25,FALSE,0.4679195626220871,"(1.51,Inf]"
G025_R387_C1134,G025_R387_C1142,2,FALSE,0.4914762172800547,"(1.51,Inf]"
G025_R387_C1135,G025_R387_C1142,1.75,FALSE,0.4958238055905014,"(1.51,Inf]"
G025_R387_C1136,G025_R387_C1142,1.5,FALSE,0.467452015772033,"(1.01,1.51]"
G025_R387_C1137,G025_R387_C1142,1.25,FALSE,0.4258282541101852,"(1.01,1.51]"
G025_R387_C1138,G025_R387_C1142,1,FALSE,0.4456363791400901,"(0.76,1.01]"
G025_R387_C1139,G025_R387_C1142,0.75,FALSE,0.39439128570713405,"(0.51,0.76]"
G025_R387_C1140,G025_R387_C1142,0.5,FALSE,0.4558193443134119,"(0.26,0.51]"
G025_R387_C1141,G025_R387_C1142,0.25,TRUE,0.7063860981598159,"[0,0.26]"
G025_R380_C1132,G025_R387_C1143,3.2596012026013246,FALSE,0.5051156156914559,"(1.51,Inf]"
G025_R380_C1133,G025_R387_C1143,3.0516389039334255,FALSE,0.5476144616349118,"(1.51,Inf]"
G025_R380_C1134,G025_R387_C1143,2.850438562747845,FALSE,0.4777867079759642,"(1.51,Inf]"
G025_R380_C1135,G025_R387_C1143,2.6575364531836625,FALSE,0.39757159389535196,"(1.51,Inf]"
G025_R380_C1143,G025_R387_C1143,1.75,FALSE,0.045267905905710254,"(1.51,Inf]"
G025_R380_C1144,G025_R387_C1143,1.7677669529663689,FALSE,0.10196017231671943,"(1.51,Inf]"
G025_R380_C1145,G025_R387_C1143,1.8200274723201295,FALSE,0.01357605207814473,"(1.51,Inf]"
G025_R380_C1146,G025_R387_C1143,1.9039432764659772,FALSE,-0.006932416999608164,"(1.51,Inf]"
G025_R380_C1147,G025_R387_C1143,2.0155644370746373,FALSE,-0.03188410118497595,"(1.51,Inf]"
G025_R381_C1132,G025_R387_C1143,3.132491021535417,FALSE,0.4901399239293772,"(1.51,Inf]"
G025_R381_C1133,G025_R387_C1143,2.9154759474226504,FALSE,0.5162491847229356,"(1.51,Inf]"
G025_R381_C1134,G025_R387_C1143,2.704163456597992,FALSE,0.523372280419948,"(1.51,Inf]"
G025_R381_C1135,G025_R387_C1143,2.5,FALSE,0.502515015145418,"(1.51,Inf]"
G025_R381_C1143,G025_R387_C1143,1.5,FALSE,0.025612836926044682,"(1.01,1.51]"
G025_R381_C1144,G025_R387_C1143,1.5206906325745548,FALSE,0.12908464539275585,"(1.51,Inf]"
G025_R381_C1145,G025_R387_C1143,1.5811388300841898,FALSE,0.006405714283158957,"(1.51,Inf]"
G025_R381_C1146,G025_R387_C1143,1.6770509831248424,FALSE,0.00813287205629535,"(1.51,Inf]"
G025_R381_C1147,G025_R387_C1143,1.8027756377319946,FALSE,-0.10140400393593649,"(1.51,Inf]"
G025_R382_C1132,G025_R387_C1143,3.020761493398643,FALSE,0.507619018133432,"(1.51,Inf]"
G025_R382_C1133,G025_R387_C1143,2.7950849718747373,FALSE,0.5220337186637494,"(1.51,Inf]"
G025_R382_C1134,G025_R387_C1143,2.57390753524675,FALSE,0.5366765590467775,"(1.51,Inf]"
G025_R382_C1135,G025_R387_C1143,2.358495283014151,FALSE,0.5318647590918636,"(1.51,Inf]"
G025_R382_C1136,G025_R387_C1143,2.1505813167606567,FALSE,0.5253178954667186,"(1.51,Inf]"
G025_R382_C1138,G025_R387_C1143,1.7677669529663689,FALSE,0.07621962050538245,"(1.51,Inf]"
G025_R382_C1141,G025_R387_C1143,1.346291201783626,FALSE,0.20174148177413798,"(1.01,1.51]"
G025_R382_C1143,G025_R387_C1143,1.25,FALSE,0.05490659855242404,"(1.01,1.51]"
G025_R382_C1144,G025_R387_C1143,1.2747548783981961,FALSE,0.013925274139372262,"(1.01,1.51]"
G025_R382_C1145,G025_R387_C1143,1.346291201783626,FALSE,-0.06739276665822501,"(1.01,1.51]"
G025_R382_C1146,G025_R387_C1143,1.4577379737113252,FALSE,-0.06870785291672789,"(1.01,1.51]"
G025_R382_C1147,G025_R387_C1143,1.6007810593582121,FALSE,-0.03216653517913539,"(1.51,Inf]"
G025_R383_C1132,G025_R387_C1143,2.9261749776799064,FALSE,0.4733982956407201,"(1.51,Inf]"
G025_R383_C1133,G025_R387_C1143,2.692582403567252,FALSE,0.4973905863631246,"(1.51,Inf]"
G025_R383_C1134,G025_R387_C1143,2.462214450449026,FALSE,0.5341776136660652,"(1.51,Inf]"
G025_R383_C1135,G025_R387_C1143,2.23606797749979,FALSE,0.5508973423354834,"(1.51,Inf]"
G025_R383_C1136,G025_R387_C1143,2.0155644370746373,FALSE,0.5519239765973324,"(1.51,Inf]"
G025_R383_C1137,G025_R387_C1143,1.8027756377319946,FALSE,0.5247215610175779,"(1.51,Inf]"
G025_R383_C1139,G025_R387_C1143,1.4142135623730951,FALSE,0.4840454172602478,"(1.01,1.51]"
G025_R383_C1140,G025_R387_C1143,1.25,FALSE,0.45357683356742873,"(1.01,1.51]"
G025_R383_C1141,G025_R387_C1143,1.118033988749895,FALSE,0.284984113286626,"(1.01,1.51]"
G025_R383_C1142,G025_R387_C1143,1.0307764064044151,FALSE,0.2196528178724234,"(1.01,1.51]"
G025_R383_C1143,G025_R387_C1143,1,FALSE,0.04921984321759311,"(0.76,1.01]"
G025_R383_C1144,G025_R387_C1143,1.0307764064044151,FALSE,0.020135558666624323,"(1.01,1.51]"
G025_R383_C1145,G025_R387_C1143,1.118033988749895,FALSE,-0.030688505231537655,"(1.01,1.51]"
G025_R383_C1146,G025_R387_C1143,1.25,FALSE,-0.13785344007091513,"(1.01,1.51]"
G025_R383_C1147,G025_R387_C1143,1.4142135623730951,FALSE,-0.16721042144979054,"(1.01,1.51]"
G025_R384_C1132,G025_R387_C1143,2.850438562747845,FALSE,0.4683258490636326,"(1.51,Inf]"
G025_R384_C1133,G025_R387_C1143,2.6100766272276377,FALSE,0.4648236379833772,"(1.51,Inf]"
G025_R384_C1134,G025_R387_C1143,2.3717082451262845,FALSE,0.5077116314572583,"(1.51,Inf]"
G025_R384_C1135,G025_R387_C1143,2.1360009363293826,FALSE,0.5231206661253855,"(1.51,Inf]"
G025_R384_C1136,G025_R387_C1143,1.9039432764659772,FALSE,0.5150031128537117,"(1.51,Inf]"
G025_R384_C1137,G025_R387_C1143,1.6770509831248424,FALSE,0.5117673139276424,"(1.51,Inf]"
G025_R384_C1138,G025_R387_C1143,1.4577379737113252,FALSE,0.4878454411789082,"(1.01,1.51]"
G025_R384_C1139,G025_R387_C1143,1.25,FALSE,0.4859425931835769,"(1.01,1.51]"
G025_R384_C1140,G025_R387_C1143,1.0606601717798212,FALSE,0.3813598673586372,"(1.01,1.51]"
G025_R384_C1141,G025_R387_C1143,0.9013878188659973,FALSE,0.20233009734841392,"(0.76,1.01]"
G025_R384_C1142,G025_R387_C1143,0.7905694150420949,FALSE,0.05317046120738812,"(0.76,1.01]"
G025_R385_C1132,G025_R387_C1143,2.7950849718747373,FALSE,0.46266730632679,"(1.51,Inf]"
G025_R385_C1133,G025_R387_C1143,2.5495097567963922,FALSE,0.4664212492997697,"(1.51,Inf]"
G025_R385_C1134,G025_R387_C1143,2.3048861143232218,FALSE,0.49914661692872186,"(1.51,Inf]"
G025_R385_C1135,G025_R387_C1143,2.0615528128088303,FALSE,0.5299340263204797,"(1.51,Inf]"
G025_R385_C1136,G025_R387_C1143,1.8200274723201295,FALSE,0.5252975752423574,"(1.51,Inf]"
G025_R385_C1137,G025_R387_C1143,1.5811388300841898,FALSE,0.4881271649744227,"(1.51,Inf]"
G025_R385_C1138,G025_R387_C1143,1.346291201783626,FALSE,0.47712135647711246,"(1.01,1.51]"
G025_R385_C1139,G025_R387_C1143,1.118033988749895,FALSE,0.38471874476382917,"(1.01,1.51]"
G025_R385_C1140,G025_R387_C1143,0.9013878188659973,FALSE,0.2563383255125897,"(0.76,1.01]"
G025_R385_C1141,G025_R387_C1143,0.7071067811865476,FALSE,0.1341537426829148,"(0.51,0.76]"
G025_R385_C1142,G025_R387_C1143,0.5590169943749475,FALSE,0.29046487693557116,"(0.51,0.76]"
G025_R386_C1132,G025_R387_C1143,2.7613402542968153,FALSE,0.49972090876702346,"(1.51,Inf]"
G025_R386_C1133,G025_R387_C1143,2.5124689052802225,FALSE,0.49178153219848003,"(1.51,Inf]"
G025_R386_C1134,G025_R387_C1143,2.2638462845343543,FALSE,0.503781049668757,"(1.51,Inf]"
G025_R386_C1135,G025_R387_C1143,2.0155644370746373,FALSE,0.5108168929762111,"(1.51,Inf]"
G025_R386_C1136,G025_R387_C1143,1.7677669529663689,FALSE,0.48968322552995347,"(1.51,Inf]"
G025_R386_C1137,G025_R387_C1143,1.5206906325745548,FALSE,0.4341206611189116,"(1.51,Inf]"
G025_R386_C1138,G025_R387_C1143,1.2747548783981961,FALSE,0.3839805277618067,"(1.01,1.51]"
G025_R386_C1139,G025_R387_C1143,1.0307764064044151,FALSE,0.27644264738047963,"(1.01,1.51]"
G025_R386_C1141,G025_R387_C1143,0.5590169943749475,FALSE,0.3895440158939615,"(0.51,0.76]"
G025_R387_C1132,G025_R387_C1143,2.75,FALSE,0.4609591684916302,"(1.51,Inf]"
G025_R387_C1133,G025_R387_C1143,2.5,FALSE,0.47751992010264516,"(1.51,Inf]"
G025_R387_C1134,G025_R387_C1143,2.25,FALSE,0.5059120723825766,"(1.51,Inf]"
G025_R387_C1135,G025_R387_C1143,2,FALSE,0.529004198290908,"(1.51,Inf]"
G025_R387_C1136,G025_R387_C1143,1.75,FALSE,0.4820028897243242,"(1.51,Inf]"
G025_R387_C1137,G025_R387_C1143,1.5,FALSE,0.418835369362252,"(1.01,1.51]"
G025_R387_C1138,G025_R387_C1143,1.25,FALSE,0.3798948779457102,"(1.01,1.51]"
G025_R387_C1139,G025_R387_C1143,1,FALSE,0.351944949204006,"(0.76,1.01]"
G025_R387_C1140,G025_R387_C1143,0.75,FALSE,0.40086295322096693,"(0.51,0.76]"
G025_R387_C1141,G025_R387_C1143,0.5,FALSE,0.6321077869058447,"(0.26,0.51]"
G025_R387_C1142,G025_R387_C1143,0.25,TRUE,0.7435207082271474,"[0,0.26]"
G025_R380_C1132,G025_R388_C1132,2,FALSE,0.792888817178803,"(1.51,Inf]"
G025_R380_C1133,G025_R388_C1132,2.0155644370746373,FALSE,0.7805160767894065,"(1.51,Inf]"
G025_R380_C1134,G025_R388_C1132,2.0615528128088303,FALSE,0.7384578301647092,"(1.51,Inf]"
G025_R380_C1135,G025_R388_C1132,2.1360009363293826,FALSE,0.6382879760566829,"(1.51,Inf]"
G025_R380_C1143,G025_R388_C1132,3.400367627183861,FALSE,0.06315177965894966,"(1.51,Inf]"
G025_R380_C1144,G025_R388_C1132,3.605551275463989,FALSE,0.2221384718986855,"(1.51,Inf]"
G025_R380_C1145,G025_R388_C1132,3.816084380618437,FALSE,0.11276621654664354,"(1.51,Inf]"
G025_R380_C1146,G025_R388_C1132,4.031128874149275,FALSE,-0.0029372439238676577,"(1.51,Inf]"
G025_R380_C1147,G025_R388_C1132,4.25,FALSE,-0.01668715728813939,"(1.51,Inf]"
G025_R381_C1132,G025_R388_C1132,1.75,FALSE,0.8239816579479395,"(1.51,Inf]"
G025_R381_C1133,G025_R388_C1132,1.7677669529663689,FALSE,0.8160329926161889,"(1.51,Inf]"
