month,grid_id,lon,lat,oisst_lon,oisst_lat,sst_c,sst_anomaly_c,n_valid_days,n_days_total,valid_day_fraction,source_status
2003-02-01,G025_R383_C1132,103.125,-5.875,103.125,-5.875,28.648213590894425,-0.007142856850155762,28,28,1.0,ok
2003-02-01,G025_R383_C1133,103.375,-5.875,103.375,-5.875,28.753570692879812,0.10785713951502528,28,28,1.0,ok
2003-02-01,G025_R383_C1134,103.625,-5.875,103.625,-5.875,28.861070769173757,0.222499994294984,28,28,1.0,ok
2003-02-01,G025_R383_C1135,103.875,-5.875,103.875,-5.875,28.956427710396902,0.32107142066316946,28,28,1.0,ok
2003-02-01,G025_R383_C1136,104.125,-5.875,104.125,-5.875,28.928570543016708,0.297499996876078,28,28,1.0,ok
2003-02-01,G025_R383_C1137,104.375,-5.875,104.375,-5.875,28.836427892957413,0.20999999410871947,28,28,1.0,ok
2003-02-01,G025_R383_C1139,104.875,-5.875,104.875,-5.875,28.658570834568568,0.0603571425059012,28,28,1.0,ok
2003-02-01,G025_R383_C1140,105.125,-5.875,105.125,-5.875,28.7042852129255,0.12428571084248168,28,28,1.0,ok
2003-02-01,G025_R383_C1141,105.375,-5.875,105.375,-5.875,28.803213596343994,0.24071427940257958,28,28,1.0,ok
2003-02-01,G025_R383_C1142,105.625,-5.875,105.625,-5.875,28.922142096928187,0.3871428466268948,28,28,1.0,ok
2003-02-01,G025_R383_C1143,105.875,-5.875,105.875,-5.875,28.96357093538557,0.4678571309362139,28,28,1.0,ok
2003-02-01,G025_R383_C1144,106.125,-5.875,106.125,-5.875,28.841070992606028,0.3846428468823433,28,28,1.0,ok
2003-02-01,G025_R383_C1145,106.375,-5.875,106.375,-5.875,28.703927857535227,0.287142848862069,28,28,1.0,ok
2003-02-01,G025_R383_C1146,106.625,-5.875,106.625,-5.875,28.579999242510116,0.1849999951331743,28,28,1.0,ok
2003-02-01,G025_R383_C1147,106.875,-5.875,106.875,-5.875,28.487499237060547,0.10107142564707569,28,28,1.0,ok
2003-02-01,G025_R384_C1132,103.125,-6.125,103.125,-6.125,28.655356611524308,0.004642856041235583,28,28,1.0,ok
2003-02-01,G025_R384_C1133,103.375,-6.125,103.375,-6.125,28.75178521020072,0.1096428536943027,28,28,1.0,ok
2003-02-01,G025_R384_C1134,103.625,-6.125,103.625,-6.125,28.852499416896276,0.21785713785461017,28,28,1.0,ok
2003-02-01,G025_R384_C1135,103.875,-6.125,103.875,-6.125,28.938570499420166,0.3046428484043905,28,28,1.0,ok
2003-02-01,G025_R384_C1136,104.125,-6.125,104.125,-6.125,28.895713806152344,0.26392856559583117,28,28,1.0,ok
2003-02-01,G025_R384_C1137,104.375,-6.125,104.375,-6.125,28.798570769173757,0.1703571382510875,28,28,1.0,ok
2003-02-01,G025_R384_C1138,104.625,-6.125,104.625,-6.125,28.70285654067993,0.08142856934240886,28,28,1.0,ok
2003-02-01,G025_R384_C1139,104.875,-6.125,104.875,-6.125,28.6496421950204,0.04142857030300157,28,28,1.0,ok
2003-02-01,G025_R384_C1140,105.125,-6.125,105.125,-6.125,28.721070766448975,0.12749999648492252,28,28,1.0,ok
2003-02-01,G025_R384_C1141,105.375,-6.125,105.375,-6.125,28.851070949009486,0.271785706281662,28,28,1.0,ok
2003-02-01,G025_R384_C1142,105.625,-6.125,105.625,-6.125,28.995356491633824,0.44035713214959415,28,28,1.0,ok
2003-02-01,G025_R385_C1132,103.125,-6.375,103.125,-6.375,28.64607082094465,0.0025000029376574923,28,28,1.0,ok
2003-02-01,G025_R385_C1133,103.375,-6.375,103.375,-6.375,28.734284945896693,0.09749999509326049,28,28,1.0,ok
2003-02-01,G025_R385_C1134,103.625,-6.375,103.625,-6.375,28.816427843911306,0.18214285293860094,28,28,1.0,ok
2003-02-01,G025_R385_C1135,103.875,-6.375,103.875,-6.375,28.90035649708339,0.26749999402090907,28,28,1.0,ok
2003-02-01,G025_R385_C1136,104.125,-6.375,104.125,-6.375,28.82714217049735,0.1946428535240037,28,28,1.0,ok
2003-02-01,G025_R385_C1137,104.375,-6.375,104.375,-6.375,28.714285169328964,0.08249999635985919,28,28,1.0,ok
2003-02-01,G025_R385_C1138,104.625,-6.375,104.625,-6.375,28.63357094355992,0.00750000069716147,28,28,1.0,ok
2003-02-01,G025_R385_C1139,104.875,-6.375,104.875,-6.375,28.597499506814138,-0.01928571318941457,28,28,1.0,ok
2003-02-01,G025_R385_C1140,105.125,-6.375,105.125,-6.375,28.7257137298584,0.11857142465721283,28,28,1.0,ok
2003-02-01,G025_R385_C1141,105.375,-6.375,105.375,-6.375,28.8721421786717,0.27499999425240923,28,28,1.0,ok
2003-02-01,G025_R385_C1142,105.625,-6.375,105.625,-6.375,29.023570810045516,0.4460714203970773,28,28,1.0,ok
